"",0.000,0.320,0.640,0.960,1.280,1.600,1.920,2.240,2.560,2.880,3.200,3.520,3.840,4.160,4.480,4.800,5.120,5.440,5.760,6.080,6.400,6.720,7.040,7.360,7.680,8.000,8.320,8.640,8.960,9.280,9.600,9.920,10.240,10.560,10.880,11.200,11.520,11.840,12.160,12.480,12.800,13.120,13.440,13.760,14.080,14.400,14.720,15.040,15.360,15.680,16.000
0.0000,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10,5.000000E-10
16071.0000,1.288662E-08,1.672124E-09,1.725446E-09,1.397371E-09,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,6.316718E-10,1.814876E-09,1.863987E-09,1.911790E-09,3.470738E-09,3.696496E-09,3.908629E-09,1.422277E-09,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,4.562044E-10,2.194931E-09,2.381872E-09,2.419019E-09,1.220966E-09,4.562044E-10,4.562044E-10,1.943088E-09,2.487078E-09,2.522577E-09,2.987026E-09
16071.0035,1.435998E-08,2.806791E-09,1.533360E-09,1.745389E-09,2.110266E-09,2.244690E-09,2.298024E-09,2.233577E-09,2.075226E-09,1.637786E-09,1.593948E-09,1.520115E-09,1.514410E-09,2.412453E-09,2.493234E-09,2.614471E-09,1.199142E-09,1.153001E-09,1.101457E-09,1.045289E-09,1.001146E-09,9.640988E-10,9.301009E-10,8.953623E-10,8.554620E-10,8.187719E-10,7.930580E-10,7.743419E-10,7.600880E-10,7.487189E-10,7.392539E-10,7.314260E-10,7.253799E-10,7.212889E-10,7.196413E-10,7.214824E-10,7.286888E-10,7.439531E-10,7.715178E-10,8.192493E-10,9.006073E-10,1.875166E-09,1.958114E-09,1.868211E-09,1.063234E-09,9.468653E-10,9.859184E-10,1.930499E-09,3.113039E-09,2.537263E-08,2.772485E-08
16071.0069,1.062472E-08,2.047128E-09,1.227161E-09,1.359555E-09,1.670521E-09,1.749605E-09,1.778137E-09,1.736367E-09,1.636937E-09,1.335043E-09,1.215231E-09,1.313502E-09,1.306711E-09,1.603058E-09,1.705730E-09,1.717232E-09,1.163027E-09,1.092785E-09,1.066041E-09,1.027455E-09,9.953546E-10,9.667477E-10,9.389602E-10,9.091597E-10,8.737309E-10,8.405592E-10,8.167782E-10,7.987849E-10,7.844398E-10,7.724570E-10,7.620463E-10,7.530321E-10,7.455826E-10,7.398559E-10,7.362545E-10,7.356263E-10,7.394905E-10,7.500409E-10,7.710630E-10,8.110645E-10,8.905441E-10,1.187297E-09,1.845702E-09,1.443371E-09,1.055673E-09,1.131989E-09,1.471180E-09,3.318712E-09,3.969385E-08,2.702685E-07,3.146937E-07
16071.0104,6.926854E-09,1.636741E-09,9.899726E-10,1.047259E-09,1.234457E-09,1.315510E-09,1.334035E-09,1.305828E-09,1.240387E-09,1.120034E-09,9.770887E-10,1.055147E-09,1.060212E-09,1.098411E-09,1.157975E-09,1.151057E-09,1.023903E-09,9.439367E-10,9.582229E-10,9.433956E-10,9.264570E-10,9.085116E-10,8.889708E-10,8.661795E-10,8.373015E-10,8.092954E-10,7.885017E-10,7.718784E-10,7.575782E-10,7.444431E-10,7.317090E-10,7.191356E-10,7.068013E-10,6.948220E-10,6.835976E-10,6.739921E-10,6.674886E-10,6.660700E-10,6.728559E-10,6.950778E-10,7.555347E-10,9.119781E-10,1.374418E-09,1.125777E-09,2.378558E-09,1.751113E-08,8.194639E-08,2.777366E-07,1.546821E-06,4.014394E-06,4.853122E-06
16071.0139,4.228043E-09,1.081519E-09,7.663561E-10,8.034731E-10,9.183196E-10,9.850681E-10,9.995803E-10,9.840584E-10,9.490899E-10,8.898156E-10,7.709917E-10,8.971095E-10,8.437507E-10,7.736352E-10,7.796682E-10,7.806447E-10,8.630913E-10,8.042945E-10,8.325913E-10,8.306397E-10,8.244015E-10,8.153160E-10,8.034423E-10,7.877563E-10,7.660157E-10,7.441571E-10,7.276026E-10,7.137920E-10,7.012042E-10,6.888991E-10,6.762593E-10,6.631113E-10,6.495559E-10,6.357307E-10,6.220191E-10,6.091870E-10,5.984883E-10,5.915330E-10,5.908018E-10,6.018631E-10,6.385629E-10,7.244386E-10,8.747123E-10,9.684897E-10,1.590567E-09,1.338682E-08,3.633815E-07,3.451029E-06,1.655072E-05,2.814954E-05,4.020245E-05
16071.0174,2.500692E-09,7.053090E-10,5.904652E-10,6.169679E-10,6.895123E-10,7.389735E-10,7.517861E-10,7.416067E-10,7.178072E-10,6.773201E-10,6.085112E-10,7.190909E-10,6.586943E-10,5.524838E-10,5.236609E-10,5.320475E-10,7.122355E-10,6.776253E-10,7.111612E-10,7.175252E-10,7.179556E-10,7.148823E-10,7.087443E-10,6.988465E-10,6.833259E-10,6.671041E-10,6.547226E-10,6.440486E-10,6.338528E-10,6.233950E-10,6.121950E-10,6.001300E-10,5.872855E-10,5.737490E-10,5.597874E-10,5.459670E-10,5.332417E-10,5.227931E-10,5.162252E-10,5.165272E-10,5.291774E-10,5.589774E-10,6.099688E-10,7.482492E-10,1.000525E-09,2.102337E-09,1.052360E-08,7.079098E-08,1.519501E-07,5.180677E-07,1.678924E-06
16071.0208,1.486336E-09,4.550616E-10,4.541415E-10,4.767457E-10,5.238404E-10,5.594309E-10,5.700792E-10,5.627605E-10,5.465613E-10,5.217621E-10,4.840655E-10,5.449013E-10,5.176980E-10,3.972509E-10,3.513966E-10,3.630757E-10,5.809719E-10,5.682546E-10,6.035073E-10,6.141789E-10,6.184856E-10,6.192481E-10,6.170794E-10,6.114821E-10,6.008709E-10,5.892779E-10,5.804682E-10,5.726564E-10,5.648403E-10,5.564326E-10,5.470562E-10,5.366181E-10,5.251797E-10,5.127780E-10,4.995733E-10,4.859484E-10,4.725683E-10,4.601918E-10,4.496826E-10,4.424201E-10,4.401345E-10,4.495660E-10,4.596472E-10,5.381287E-10,6.237065E-10,4.997298E-10,5.869864E-10,3.300684E-09,3.430452E-09,4.076538E-08,4.666910E-08
16071.0243,9.038720E-10,2.979040E-10,3.515174E-10,3.716445E-10,4.027594E-10,4.286415E-10,4.372208E-10,4.323032E-10,4.216817E-10,4.065921E-10,3.833176E-10,4.147419E-10,4.035253E-10,2.867104E-10,2.356056E-10,2.476354E-10,4.706105E-10,4.760441E-10,5.111755E-10,5.238696E-10,5.302995E-10,5.333358E-10,5.337429E-10,5.311602E-10,5.242219E-10,5.162153E-10,5.102438E-10,5.047988E-10,4.990540E-10,4.925375E-10,4.849482E-10,4.762134E-10,4.663738E-10,4.554275E-10,4.434495E-10,4.306688E-10,4.175092E-10,4.044083E-10,3.917618E-10,3.800660E-10,3.693334E-10,3.859714E-10,3.794732E-10,3.932723E-10,4.030549E-10,1.710880E-10,8.587634E-11,6.692313E-10,7.814497E-10,2.168725E-08,2.191131E-08
